created_date,topic,topic_prob,original_created,original_tweet_id,original_tweet_text,original_user_id,reply_created,reply_tweet_id,reply_text,reply_user_id
2020-04-16,30,0.9999882,2020-04-16 01:51:06,1250602587059040257,Las medidas de mitigación comunitaria son masivas y requieren que las personas se mantengan fuera del espacio público. A través del Operativo de Inspecciones Federales del Trabajo y denuncias en la @PROFEDET durante la #EmergenciaSanitaria por #COVID19 identificamos: 1/5 https://t.co/T5A1w6Xop8,1154180084078501888,2020-04-16 02:15:55,1250608833426124801,@HLGatell @PROFEDET La gente o moriremos por covid o moriremos de hambre por tu culpa y necedad de matar la economía y más con tus amenazas y represión de cerrar las empresas que no pueden parar por necesidad traidor del pueblo,1.247904605377196e+18
2020-04-16,55,1.0000001,2020-04-16 00:26:29,1250581294574194688,"Por instrucciones de @Claudiashein solicitan a todos los empleados de la red hospitalaria “su consentimiento para donar parte de su salario, el cual se aplicará vía descuento de nómina con la finalidad de contribuir a la lucha contra #Covid_19mx‼️🤬 #ALV https://t.co/CUnToerYMK",74025673,2020-04-16 02:16:48,1250609053958656000,@laishawilkins @Claudiashein @Claudiashein  debería de donar el 100% de su sueldo también para que se vea el apoyo a los ciudadanos enfermos de covid-19,2654917571.0
2020-04-16,141,0.9997906,2020-04-16 00:05:03,1250575897687666694,Ministerio de Trabajo analiza suspensión laboral de tres meses y sin sueldo en medio de la crisis por COVID-19. ► https://t.co/ShNOxSLa5j https://t.co/PhCdeBl8fj,8225692,2020-04-16 02:17:32,1250609238646407173,"@eluniversocom Como se nota que este gobierno no piensa en las personas, ahora nos matará el hambre, pero no el COVID 19, son un séquito de estúpidos.",3361071455.0
2020-04-16,0,0.9999949,2020-04-16 00:45:37,1250586109035327489,"Informe #COVID19: hoy procesamos 379 muestras, 13 dieron positivo: 11 relacionados a casos confirmados y 2 sin nexo. 4 internados, el resto en aislamiento domiciliario. 7 nuevos recuperados, sumando así 30. Total de confirmados: 174. #QuedateEnCasa @msaludpy https://t.co/TlCnhNUnyj",1030099481533014016,2020-04-16 02:17:51,1250609317746814979,"@MazzoleniJulio @msaludpy Doctor, imposible pio Cuarentenear los enfermos en instalaciones del mspbs? se esta volviendo insostenible la cuarentena!! se que sin vida no hay vida , pero vamos a perder la vida por otras necesidades y no por covid19, aporanduntengo",406101755.0
2020-04-16,3047,0.97921896,2020-04-16 00:05:05,1250575908295016450,"Director de la OMS pidió a Trump ""poner en cuarentena la politización del covid-19"" y más noticias del coronavirus. Es la Ronda Global con Miguel Ángel Antoñanzas.
https://t.co/IcLo8VYh66",33884545,2020-04-16 02:21:30,1250610237121409025,@CNNEE Fue él el primero que politizó el covid tapando a China!!!,9.82232026383245e+17
2020-04-16,6,0.99999154,2020-04-16 00:33:28,1250583051312250881,"Panorama en México 15 de abril 2020: 5,847 casos confirmados, 11,717 sospechosos, 25,138 negativos y 449 defunciones. Se ha estudiado a 42,702 personas. De casos confirmados, 3,761 (64.32%) han sido leves y 2,086 (35.68%) han requerido hospitalización por #COVID19. https://t.co/94GTJfHzRg",1154180084078501888,2020-04-16 02:28:32,1250612007881015297,"@HLGatell Usted, doctor, derrotará a dos epidemias: la del CoVid-19 y la de las hienas que quisieran que a México lo azotara la pandemia con millones y millones de enfermos y muertos, y que nos destruyera como País.",481743972.0
2020-04-16,141,0.9997906,2020-04-16 00:05:03,1250575897687666694,Ministerio de Trabajo analiza suspensión laboral de tres meses y sin sueldo en medio de la crisis por COVID-19. ► https://t.co/ShNOxSLa5j https://t.co/PhCdeBl8fj,8225692,2020-04-16 02:35:27,1250613750073360387,@eluniversocom Como carajo vamos a comer de donde ya hace un mes q no trabajo y ahora esto de 3 meses la verdad q si el presidente no se murió con el covid 19 la gente lo va arrastrar peor q a Eloy Alfaro,1.2448195932118057e+18
2020-04-16,45,0.9999999,2020-04-16 02:05:22,1250606178884898816,"El subsecretario @HLGatell dijo que estos insumos sí son de origen chino, no forman parte de lo que trajeron para enfrentar la pandemia de #COVIDー19. https://t.co/VW6BxbRlow",68844197,2020-04-16 02:37:14,1250614198129889280,@CarlosLoret @HLGatell Seguramente el covid 19 hará distinción entre esos equipos de porquería y los que deben de usar en los hospitales y nada más intentará infectar a los que porten los adecuados,541082518.0
2020-04-16,307,0.9992084,2020-04-16 01:34:51,1250598499252568065,Excelente aporte.,114834301,2020-04-16 02:39:19,1250614721004396544,@jmanalich Frente a la nueva evidencia sobre contagios postmortem (autopsia/cadaver) considera  necesario aplicar una política de incineración en los decesos por Covid-19?,1.1943235449451233e+18
2020-04-16,636,0.9997712,2020-04-16 01:03:00,1250590481677004801,#Noticia 🦠 Canadá apoya a Colombia en respuesta a la epidemia de COVID-19 https://t.co/CmMlAtMnA7 https://t.co/UuVI1dPLPx,371797057,2020-04-16 02:45:05,1250616172715835398,"@MinSaludCol @Fruizgomez @VickyDavilaH @RevistaSemana @gusgomez1701 @IndaCastellanos 2019 Villavicencio vivíó amenaza de tragedia por vía a Bogotá prevenida con cierre 8 meses. 2020 covid19 amenaza gravemente por contagios en ERON. Testiar a todos para salvar vidas, cada segundo cuenta.",127288774.0
2020-04-16,55,1.0000001,2020-04-16 00:26:29,1250581294574194688,"Por instrucciones de @Claudiashein solicitan a todos los empleados de la red hospitalaria “su consentimiento para donar parte de su salario, el cual se aplicará vía descuento de nómina con la finalidad de contribuir a la lucha contra #Covid_19mx‼️🤬 #ALV https://t.co/CUnToerYMK",74025673,2020-04-16 02:45:15,1250616213698478080,"@laishawilkins @Claudiashein Que gobierno tan miserable que no valora la lucha diaria que estos profesionales de la salud sostienen cada día contra el Covid-16, aún a riesgo de contagiarse y perder sus vidas por el poco equipamiento con el que cuentan.",133858555.0
2020-04-16,666,0.9220389,2020-04-16 00:47:46,1250586649198813184,"Venezuela asegura haber realizado más de 220 000 pruebas de descarte de #COVIDー19 
https://t.co/mZ5yhW9vQf",66746614,2020-04-16 02:45:35,1250616296380739584,@larepublica_pe El titular debiera ser “Según la OMS y la John Hopking University Venezuela es el país de America con más éxito en el combate a COVID-19”,327841841.0
2020-04-16,55,1.0000001,2020-04-16 00:26:29,1250581294574194688,"Por instrucciones de @Claudiashein solicitan a todos los empleados de la red hospitalaria “su consentimiento para donar parte de su salario, el cual se aplicará vía descuento de nómina con la finalidad de contribuir a la lucha contra #Covid_19mx‼️🤬 #ALV https://t.co/CUnToerYMK",74025673,2020-04-16 02:56:44,1250619105448562688,"@laishawilkins @Claudiashein Yo exijo que como empleada nuestra y que de nuestros impuestos sale su sueldo, lo done en su totalidad para contribuir a la lucha contra el Covid-19",113155717.0
2020-04-16,16,0.99999976,2020-04-16 00:58:28,1250589340016705537,"Que dice López-Gatell, de una manera elegantísima, que los materiales que denuncian los gobernadores del PAN son de apoyo a servicios de bajo riesgo, no de atención clínica al Covid-19. 

Dejen de difamar. Entiendan, atiendan. Escuchen.",347524111,2020-04-16 02:57:19,1250619253138632704,"@abrahamendieta Confirmo , soy de Tamaulipas y dan equipo bueno desechable en modulo IRAS en Manejo de COVID https://t.co/aE7MxiAQ5W",601357901.0
2020-04-16,146,0.9997622,2020-04-16 01:17:41,1250594178188402689,Gracias a las autoridades de la UNAH por poner a disposición del pueblo hondureño su Polideportivo; 200 camas médicas han sido instaladas para atender a pacientes con covid-19. https://t.co/liQyx2H82r,58244743,2020-04-16 03:07:20,1250621770840842240,"@JuanOrlandoH @Abriendo_Brecha @tunota_com @TSiHonduras @diarioelheraldo @LaTribunahn @elpaishn @Revista_EyN @RevistaSumma @radiohrn Gracias a la rectora de la unah y al presidente porque este centro de aislamiento para paciente de COVID19,  se haya hecho rápidamente y bien equipado.",1.232760845744124e+18
2020-04-16,16,0.99999976,2020-04-16 00:58:28,1250589340016705537,"Que dice López-Gatell, de una manera elegantísima, que los materiales que denuncian los gobernadores del PAN son de apoyo a servicios de bajo riesgo, no de atención clínica al Covid-19. 

Dejen de difamar. Entiendan, atiendan. Escuchen.",347524111,2020-04-16 03:15:11,1250623747754778624,@abrahamendieta @LuciaMatias8 https://t.co/gaHyDVOibI esto también es difamar?,126359578.0
2020-04-16,16,0.99999976,2020-04-16 00:58:28,1250589340016705537,"Que dice López-Gatell, de una manera elegantísima, que los materiales que denuncian los gobernadores del PAN son de apoyo a servicios de bajo riesgo, no de atención clínica al Covid-19. 

Dejen de difamar. Entiendan, atiendan. Escuchen.",347524111,2020-04-16 03:15:19,1250623779463725057,@abrahamendieta Y cuando las de covid?,1.247912075533353e+18
2020-04-16,543,0.9999999,2020-04-16 01:40:39,1250599957276643328,"Tc. Sup. 2do Ima. Freddy Rueda, descansa en paz. Murió en acto del servicio cuidando a la comunidad del ""COVID19"" #VirusChino BZ.
@naval_peru https://t.co/SS025JbCEy",74204488,2020-04-16 03:21:21,1250625298648969217,"@delurens @naval_peru CANALTVDIGITALPERUANOSSOLIDARIOSENACCION. Envia nuestras condolencias y pidiendo a DIOS fortaleza para la familia del TC. Sup. 2do. Ima,  FREDDY RUEDA. Quién murió sirviendo a su.pais cuidándo a la ciudadanía del COVID19.
Nuestro reconocimiento eterno.",7.120406665582756e+17
2020-04-16,1275,0.8355012,2020-04-16 03:20:44,1250625142444695554,"Mi columna en La Nación de Costa Rica: La dictadura nicaragüense aliada del coronavirus. Las políticas del gobierno, no para prevenir, sino para facilitar la propagación del covid-19, son tema de debate internacional y preocupación regional. 
 https://t.co/tQfIbbtVUq",69205157,2020-04-16 03:26:58,1250626714482466817,@cefeche ortega le callo el covid como un alivio para q no allga protesta y presentar q a qui todo esta normal,1.2492394416187146e+18
2020-04-16,666,0.9220389,2020-04-16 00:47:46,1250586649198813184,"Venezuela asegura haber realizado más de 220 000 pruebas de descarte de #COVIDー19 
https://t.co/mZ5yhW9vQf",66746614,2020-04-16 03:27:03,1250626732966719488,@larepublica_pe #Maduro pasó de ver “pajaritos” a números irreales de test #covid19. 🤦🏻‍♂️.,2580791792.0
2020-04-16,141,0.9997906,2020-04-16 00:05:03,1250575897687666694,Ministerio de Trabajo analiza suspensión laboral de tres meses y sin sueldo en medio de la crisis por COVID-19. ► https://t.co/ShNOxSLa5j https://t.co/PhCdeBl8fj,8225692,2020-04-16 03:27:46,1250626914190012418,"@eluniversocom Ese ministro parece que no tiene ni la más elemental lógica. Cómo es posible que se les ocurra pensar que debería dejar de pagar por tres méses los sueldos. Acaso la gente come gratis, las medicinas se pagan solas. Que les pasa, el COVID les afecto el cerebro.",210020409.0
2020-04-16,30,0.9999882,2020-04-16 01:51:06,1250602587059040257,Las medidas de mitigación comunitaria son masivas y requieren que las personas se mantengan fuera del espacio público. A través del Operativo de Inspecciones Federales del Trabajo y denuncias en la @PROFEDET durante la #EmergenciaSanitaria por #COVID19 identificamos: 1/5 https://t.co/T5A1w6Xop8,1154180084078501888,2020-04-16 03:28:31,1250627103470555137,"@HLGatell @PROFEDET @NMontePiedad se niega a suspender labores no obstante que realiza actividades no esenciales, y mantiene operando más de 100 sucursales a nivel nacional y hay empleados que ya tienen diagnóstico de covid 19. Es un gran riesgo para la salud. Urge intervención @PROFEDET",1.1178852981663826e+18
2020-04-16,307,0.9992084,2020-04-16 01:34:51,1250598499252568065,Excelente aporte.,114834301,2020-04-16 03:31:42,1250627903697620993,@jmanalich Hola una Pregunta cuánto tiempo se demora el resultado del examen Covid 19? Gracias,123589856.0
2020-04-16,2127,0.77963614,2020-04-16 00:33:13,1250582988166967297,"Este jueves a las 9h está el gobernador @EnriqueAlfaroR en #CaraACara para hablar de la estrategia para enfrentar el COVID19 en Jalisco

¿Qué le preguntarías?",155364516,2020-04-16 03:32:11,1250628027035250688,"@EFToussaint @EnriqueAlfaroR ¿Cual es el seguimiento que se les da a los recuperados de COVID-19?
¿Cuántos recuperados hay?
¿Porque no aparecen en las estadísticas?",1.0549038303603794e+18
2020-04-16,30,0.9999882,2020-04-16 01:51:06,1250602587059040257,Las medidas de mitigación comunitaria son masivas y requieren que las personas se mantengan fuera del espacio público. A través del Operativo de Inspecciones Federales del Trabajo y denuncias en la @PROFEDET durante la #EmergenciaSanitaria por #COVID19 identificamos: 1/5 https://t.co/T5A1w6Xop8,1154180084078501888,2020-04-16 03:32:32,1250628113601646592,"@HLGatell @PROFEDET @Claudiashein ¡¡ESTO NO PUEDE SER REAL!! POR FAVOR, NO LO PERMITAN, ES INCONCEBIBLE. https://t.co/pkxpAbsaA3
#CuidemonosTodosDeTodos 
#QuedateEnCasa 
#MeDuelesMéxico https://t.co/rL2HhNiLWL",462455073.0
2020-04-16,1275,0.8355012,2020-04-16 03:20:44,1250625142444695554,"Mi columna en La Nación de Costa Rica: La dictadura nicaragüense aliada del coronavirus. Las políticas del gobierno, no para prevenir, sino para facilitar la propagación del covid-19, son tema de debate internacional y preocupación regional. 
 https://t.co/tQfIbbtVUq",69205157,2020-04-16 03:32:40,1250628145742479360,"@cefeche Este periodista es el más caballo de todos

"" Dice Dictadura aliada del Covid19""

Cómo que si el Covid 19 elige aquien infectar.

Deberías mejor de encajonarte porque SOS un platillo esquisito para el corona virus",1.0295705830324716e+18
2020-04-16,30,0.9999882,2020-04-16 01:51:06,1250602587059040257,Las medidas de mitigación comunitaria son masivas y requieren que las personas se mantengan fuera del espacio público. A través del Operativo de Inspecciones Federales del Trabajo y denuncias en la @PROFEDET durante la #EmergenciaSanitaria por #COVID19 identificamos: 1/5 https://t.co/T5A1w6Xop8,1154180084078501888,2020-04-16 03:32:41,1250628150633148419,@HLGatell @PROFEDET Chequen Los casos de Covid19 del monte de Piedad en Chihuahua y Culiacán y la administración lo trata de ocultar,1.2441242268456591e+18
2020-04-16,16,0.99999976,2020-04-16 00:58:28,1250589340016705537,"Que dice López-Gatell, de una manera elegantísima, que los materiales que denuncian los gobernadores del PAN son de apoyo a servicios de bajo riesgo, no de atención clínica al Covid-19. 

Dejen de difamar. Entiendan, atiendan. Escuchen.",347524111,2020-04-16 03:33:37,1250628385673490432,"@abrahamendieta Si no son para atención clínica al Covid-19. Entonces se trata de una burla, al no responder con seriedad a lo que tanto se requiere en la lucha contra esta grave pandemia. ""Apoyo a servicios de bajo riesgo"" Seguramente son apropiados para que los burócratas los usen en oficinas.",294074154.0
2020-04-16,78,0.82602775,2020-04-16 03:23:04,1250625731111108613,Loza: “El trópico no recibió ayuda del Gobierno para enfrentar el Covid-19” https://t.co/l0WlGtQ1Kt https://t.co/HaMhGYMp46,525394081,2020-04-16 03:34:46,1250628676414083072,@ATBDigital Ayuda?? Pero no dijeron que el covid19 era inventado por la derecha golpista para mantener la dictadura? Porque reclaman ayuda q les hizo cambiar de opinión q hasta dejaron ingresar a policías algo están tramando y no creo que sea nada bueno,2476767317.0
2020-04-16,2471,0.99987686,2020-04-16 00:05:19,1250575964456849408,(1/2) El q no entiende eres tú. Las p. rápidas NO detectan el Covid19. Solo detectan la immunoglobulina q produce el cuerpo humano (recién al día7) contra CUALQUIER virus. Así x ejem si a un asintomático con Covid19 (q sin saberlo está contagiando desde el día1) le hacen la p.,443008452,2020-04-16 03:36:30,1250629112340889601,"@reyreysincorona La prueba rápida detecta anticuerpos contra el covid 19,es una prueba de tamizaje y tiene sus indicaciones si sale negativa se debe repetir a los 7 días. La molecular cuesta hasta 50 veces más, se requiere  equipo e insumo de pcr para realizarla que no todas las regiones  tienen.",2811254715.0
2020-04-16,16,0.99999976,2020-04-16 00:58:28,1250589340016705537,"Que dice López-Gatell, de una manera elegantísima, que los materiales que denuncian los gobernadores del PAN son de apoyo a servicios de bajo riesgo, no de atención clínica al Covid-19. 

Dejen de difamar. Entiendan, atiendan. Escuchen.",347524111,2020-04-16 03:37:39,1250629402117001216,"@abrahamendieta Podrías completar tu comentario los ""verdaderos"" materiales que se van a usar en las clínicas de atención al Covid19?  Sería muy bueno, para tapar bocas!",1.1941725608517755e+18
2020-04-16,1839,0.851051,2020-04-16 00:19:42,1250579583470055425,"Ahora sí lo escuché todo, venezolanos, nicaragüenses y colombianos no se sienten seguros en #Panamá x la gran cantidad de casos de #COVIDー19 y xq no hay trabajo y piden ser repatriados https://t.co/crgPfLyZ2O",260451004,2020-04-16 03:42:06,1250630519911518210,"@thaisilean @gaviotaonline INSEGUROS
  X 
EL DÓLAR
Y 
EL COVID19

Y LAS DEUDAS Q VENDRÁN

COMO CABALLO 
GALOPANDO",9.390186147823123e+17
2020-04-16,55,1.0000001,2020-04-16 00:26:29,1250581294574194688,"Por instrucciones de @Claudiashein solicitan a todos los empleados de la red hospitalaria “su consentimiento para donar parte de su salario, el cual se aplicará vía descuento de nómina con la finalidad de contribuir a la lucha contra #Covid_19mx‼️🤬 #ALV https://t.co/CUnToerYMK",74025673,2020-04-16 03:43:10,1250630791383654401,@laishawilkins @Claudiashein Es peor q el covid 19 este pinche gobierno,1.0863807094330368e+18
2020-04-16,78,0.82602775,2020-04-16 03:23:04,1250625731111108613,Loza: “El trópico no recibió ayuda del Gobierno para enfrentar el Covid-19” https://t.co/l0WlGtQ1Kt https://t.co/HaMhGYMp46,525394081,2020-04-16 03:43:29,1250630868311425024,@ATBDigital Para q quieren ayuda si afirman y siguen difundiendo que el covid 19 es una mentira inventada por el gobierno,1.1592950014295327e+18
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 03:45:27,1250631364732428288,"@El_Universal_Mx Yo saldría a grabar pero desde anoche ya traigo síntomas, no se si sea influenza común o el covid-19, así que le encargo a ella y a otros valientes que chequen",9.925971952693903e+17
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 03:45:44,1250631434445811713,"@El_Universal_Mx El Covid y la estupidez de está señora, existen y son evidentes.",282333822.0
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 03:46:26,1250631611621814273,@El_Universal_Mx Puede ir a bañar pacientes con Covid y recoger sus desechos. Lavar baños y barrer y trapear. Sería muy útil.,2946256737.0
2020-04-16,49,0.99990666,2020-04-16 03:41:38,1250630404731789312,"Los insumos por los que reclaman algunos gobernadores NO son de uso clínico ni son parte del material recién llegado de China.

Son insumos de uso comunitario, es decir, para personal que NO está en labores de atención directa a los enfermos de #COVID19 y cuyo riesgo es menor https://t.co/1Ci9gulrTC",460485869,2020-04-16 03:47:05,1250631773353984000,"@JesusRCuevas Justificando sus pendejadas, aja y el material para atender el Covid 19 para los doctores?? Es para navidad??",80880452.0
2020-04-16,161,0.9989504,2020-04-16 01:11:56,1250592728959811584,Que asesores consideran que los brazaletes son un símbolo que sirva para estas épocas??,141273706,2020-04-16 03:53:35,1250633412353892352,"@LuciaDammert Ya nada sorprende de este gobierno. A quien le a llegado ayuda del gobierno? En estos 45 días de covid 19?.
Discurso tras discurso y ninguna solución concreta.",1641130502.0
2020-04-16,17,0.9999985,2020-04-16 00:39:12,1250584493464915970,"1er acto:
La jefa de Gobierno de la CDMX anuncia un bono pa los trabajadores de salud en red hospitalaria ante Covid19.

2do acto: 
La jefa de Gobierno gira instrucciones pa q soliciten a esos trabajadores donen parte de su sueldo pa la lucha v/s Covid19.

¿Cómo se llamó la obra?",74025673,2020-04-16 03:58:01,1250634524909862913,"@laishawilkins ""El arte de Chingar en los tiempos del Covid-19”",1.1254203757503448e+18
2020-04-16,49,0.99990666,2020-04-16 03:41:38,1250630404731789312,"Los insumos por los que reclaman algunos gobernadores NO son de uso clínico ni son parte del material recién llegado de China.

Son insumos de uso comunitario, es decir, para personal que NO está en labores de atención directa a los enfermos de #COVID19 y cuyo riesgo es menor https://t.co/1Ci9gulrTC",460485869,2020-04-16 03:58:29,1250634642606129159,"@JesusRCuevas @SSalud_mx Aclara López-Gatell que material médico exhibido por PAN no es para COVID-19 y que no es lo que se compró a China sino que son donaciones.
https://t.co/oWql2Jh6cF",929564935.0
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:05:05,1250636306977304576,"@El_Universal_Mx Invitamos a @ANPNL05 que vaya haya el fondo de los hospitales esperamos su video
Postdata: a tú edad y con tantas operaciones seguro no resistes el COVID-19. Suerte",299246522.0
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:05:34,1250636427693522946,@El_Universal_Mx La belleza y COVID no se llevan...,307370987.0
2020-04-16,639,1.0,2020-04-16 03:26:33,1250626608827904003,"En El Salvador hay más denuncias por violaciones a los derechos humanos que casos confirmados de COVID-19, según los números que registra @PDDHElSalvador 

#NayibAsesorate #Cuarentenasinrepresión",173287464,2020-04-16 04:06:50,1250636744669757441,@Cesar_1908 @berthamariaD @PDDHElSalvador Entonces nayic lo está haciendo bien... Aunq ustedes quisieran q hubieran mas casos de covid... Q denuncias jajajaja jajajaja pero en el salvador siempre hubo y hay abuzo A los derechos humanos hoy están con cosas jajajaja,534938482.0
2020-04-16,16,0.99999976,2020-04-16 00:58:28,1250589340016705537,"Que dice López-Gatell, de una manera elegantísima, que los materiales que denuncian los gobernadores del PAN son de apoyo a servicios de bajo riesgo, no de atención clínica al Covid-19. 

Dejen de difamar. Entiendan, atiendan. Escuchen.",347524111,2020-04-16 04:09:45,1250637478068969472,"@abrahamendieta Mientras tanto en tamaulipas se hacen fosas comunes para los afectados de Covid  y los narcos reparten despensas, tantita madre, para el gobernador rata de Tamaulipas https://t.co/U3VPncaHfE",448211739.0
2020-04-16,55,1.0000001,2020-04-16 00:26:29,1250581294574194688,"Por instrucciones de @Claudiashein solicitan a todos los empleados de la red hospitalaria “su consentimiento para donar parte de su salario, el cual se aplicará vía descuento de nómina con la finalidad de contribuir a la lucha contra #Covid_19mx‼️🤬 #ALV https://t.co/CUnToerYMK",74025673,2020-04-16 04:12:15,1250638107931803648,@laishawilkins @Claudiashein Es que no solo hay que arriesgar sus vidas con falta de material para combatir el COVID-19 verdad? También hay que quitarles su dinero ah! Y que ellos nos curen por supuesto!😡,233840958.0
2020-04-16,141,0.9997906,2020-04-16 00:05:03,1250575897687666694,Ministerio de Trabajo analiza suspensión laboral de tres meses y sin sueldo en medio de la crisis por COVID-19. ► https://t.co/ShNOxSLa5j https://t.co/PhCdeBl8fj,8225692,2020-04-16 04:13:14,1250638354812633090,@eluniversocom Jajajajja si no los mata el covid nos mata el hambre,210858151.0
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:17:24,1250639402990264324,@El_Universal_Mx Si le da covid19 a esta señora diría que fue selección natural,1380979116.0
2020-04-16,45,0.9999999,2020-04-16 02:05:22,1250606178884898816,"El subsecretario @HLGatell dijo que estos insumos sí son de origen chino, no forman parte de lo que trajeron para enfrentar la pandemia de #COVIDー19. https://t.co/VW6BxbRlow",68844197,2020-04-16 04:19:51,1250640022153330692,"@CarlosLoret @HLGatell Los insumos por los que reclaman algunos gobernadores NO son de uso clínico ni son parte del material recién llegado de China.

Son insumos de uso comunitario, es decir, para personal que NO está en labores de atención directa a los enfermos de #COVID19 y cuyo riesgo es menor",111359028.0
2020-04-16,30,0.9999882,2020-04-16 01:51:06,1250602587059040257,Las medidas de mitigación comunitaria son masivas y requieren que las personas se mantengan fuera del espacio público. A través del Operativo de Inspecciones Federales del Trabajo y denuncias en la @PROFEDET durante la #EmergenciaSanitaria por #COVID19 identificamos: 1/5 https://t.co/T5A1w6Xop8,1154180084078501888,2020-04-16 04:20:57,1250640296594993154,"@HLGatell @PROFEDET Eres mentiroso como tú dios el kks, al grupo Salinas no les cerraron sus negocios por orden del kks, a Slim tampoco le cerraron sus negocios, sigue pregonando que con apoyo moral de tu dios se cura el COVID 19",105727816.0
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:22:10,1250640603542548480,"@El_Universal_Mx Pues no la critiquen tanto, hace muy poquitos días, el PRESIDENTE DE LA REPUBLICA, invitaba a la gente a salir a los restaurantes y a seguir la vida normal, creo que #PatyNavidad es fiel seguidora del @lopezobrador_ #Covid #pena #pendejos",9.949574396015247e+17
2020-04-16,49,0.99990666,2020-04-16 03:41:38,1250630404731789312,"Los insumos por los que reclaman algunos gobernadores NO son de uso clínico ni son parte del material recién llegado de China.

Son insumos de uso comunitario, es decir, para personal que NO está en labores de atención directa a los enfermos de #COVID19 y cuyo riesgo es menor https://t.co/1Ci9gulrTC",460485869,2020-04-16 04:22:40,1250640731053719557,@JesusRCuevas Y entonces para que los mandan en plena crisis de Covid-19???,7.682964764432261e+17
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:22:49,1250640767552565253,@El_Universal_Mx De seguro cree que el Covid-19 es algún actor y que el mundo es una telenovela.,1.238924489125245e+18
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:22:57,1250640802864336896,@El_Universal_Mx Esa vieja decía que el covid19 era mentira para controlar a las masas,1.0847065199191204e+18
2020-04-16,98,0.9999999,2020-04-16 03:32:39,1250628144790454274,"La actriz pone en duda que la pandemia por el coronavirus sea cierta: ""Salgamos a grabar hospitales, si es verdad colaboremos y ayudemos, si es mentira, expongámoslo""  https://t.co/ogZtvUPfwI",16676396,2020-04-16 04:25:57,1250641555850956802,@El_Universal_Mx @ANPNL05 .... ok pero si encuentras alguno lleno con un pabellón de COVID-19 te quedas a ayudar sin equipo de protección alguno va??? Por favor???? ......... 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,624361346.0
2020-04-16,6,0.99999154,2020-04-16 00:33:28,1250583051312250881,"Panorama en México 15 de abril 2020: 5,847 casos confirmados, 11,717 sospechosos, 25,138 negativos y 449 defunciones. Se ha estudiado a 42,702 personas. De casos confirmados, 3,761 (64.32%) han sido leves y 2,086 (35.68%) han requerido hospitalización por #COVID19. https://t.co/94GTJfHzRg",1154180084078501888,2020-04-16 04:26:34,1250641711732326400,"@HLGatell Dr. López-Gatell, en INEGI hay casos de covid y se teme que haya un contagio masivo por un trabajador diabético que se encuentra grave en el hospital de Tacuba del ISSSTE. El INEGI obligó al personal de campo a seguir laborando aún cuando se ordenó parar el censo. Habrá sanción?",1.2442876243590963e+18
